Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,architecture,Muhammad Rizwan,Software Engineer,Procode,,,,Mastering Event-Driven Architecture for Resilient and Fault-Tolerant Systems,"Discover how Event-Driven Architecture supports resilient, fault-tolerant systems. Muhammad Rizwan shares insights from real-world use cases, exploring failure isolation and self-healing through tools like Azure Event Grid. Strengthen your systems for chaos and uncertainty in complex tech landscape.",https://www.linkedin.com/in/muhammad-rizwan-70600963/?originalSubdomain=uk,-,,,Muhammad Rizwan - Conf42 Chaos Enginering 2025.pdf,Muhammad Rizwan_chaos.png,https://youtu.be/m4CLl-LD4g0,"architecture,systems,event",
No,architecture,Muhammad Ahmad Saeed,Software Engineer,,,,,Chaos Engineering for Resilient Microservices,"Chaos Engineering is the art of proactively breaking things to build resilient systems; my talk will show you how to design microservices that thrive under failure, not crumble.",https://www.linkedin.com/in/ahmadsaeed90,,,,Muhammad Ahmad Saeed - Conf42 Chaos Enginering 2025.pdf,Muhammad Ahmad Saeed_chaos.png,https://youtu.be/1ZX9LYptI_0,"chaos,microservices,engineering",
No,cloud,Somaning Turwale,Senior Tech Support Engineer,Microsoft,,,,Enhancing Resilience with Azure Site Recovery: A Modern Approach to Cloud-Based Disaster Recovery,"Discover how Azure Site Recovery transforms disaster recovery with lightning-fast RTOs, AI-driven failover, and up to 60% cost savings. Learn real-world strategies to cut downtime by 76%, boost resilience, and proof your operations. Join us to unlock seamless business continuity in the cloud era!",https://www.linkedin.com/in/somaning-turwale-32303a10a/,,,,Somaning Turwale - Conf42 Chaos Enginering 2025.pdf,Somaning Turwale_chaos.png,https://youtu.be/-zQpPTSu6nA,"resilience,recovery,disaster",
No,cloud,Sunil Govindankutty,Enterprise Support Lead,AWS,,,,Testing Network Resilience in Amazon ECS: Fault Injection Experiments on Fargate,"Amazon ECS now supports network fault injection experiments for Fargate workloads through AWS FIS. Teams can simulate network latency, packet loss, and blackhole conditions. In this session, learn how to implement network fault testing patterns for resilient containerized applications.",https://www.linkedin.com/in/sunil-govindankutty-08610a49/,,,,Sunil Govindankutty - Conf42 Chaos Enginering 2025.pdf,Sunil Govindankutty_chaos.png,https://youtu.be/L7tAN8bGqRo,"network,resilience,experiments",
No,cloud,Vitali Shchur,QA Engineer,Check Point Software,,,,The QA Ownership Mindset: Driving Startup Success,"How to become a valuable QA and help a startup succeed?
You need to be not only a QA but also kind of a business analyst, a usability expert, and have a broad outlook on the industry. Additionally, it's important to know ethical ways to become indispensable and gain the trust of your colleagues.",https://www.linkedin.com/in/vitali-shchur/,-,,,Vitali Shchur - Conf42 Chaos Enginering 2025.pdf,Vitali Shchur_chaos.png,https://youtu.be/iLyV2-fsMyk,"qa,mindset,startup",
No,mobile,Dmitrii Nikitin,Android Team Leader,Quadcode,,,,"Development, Customization, and Maintenance of White-Label Android Applications","Discover how to efficiently develop Android white-label apps, from modularizing changes and building design systems to automating tests and streamlining release cycles. I'll share my experience how to publish apps quickly and independently, ensuring flexibility and scalability for diverse use cases",https://www.linkedin.com/in/nikitin-dmitrii-847901147/,-,,,Dmitrii Nikitin - Conf42 Chaos Enginering 2025.pdf,Dmitrii Nikitin_chaos.png,https://youtu.be/W7IGcIBB02Y,"development,maintenance,applications",
No,mobile,Shanu Sahadevan,Senior Software Engineer,HP,,,,Ensuring Resilience in Android Apps: Chaos Engineering for Optimal Performance Across Devices,"Unlock the secrets to building resilient, high-performing Android apps! In this talk, you'll discover chaos engineering techniques to optimize UI, memory, network, and battery performance, reducing crashes and improving user experience. Learn how to stress-test and elevate your app to the next level",https://www.linkedin.com/in/shanusm/,,,,Shanu Sahadevan - Conf42 Chaos Enginering 2025.pdf,Shanu Sahadevan_chaos.png,https://youtu.be/XCSAMI2hbDc,"apps,engineering,performance",
No,optimization,Hari Yerramsetty,Software Engineer,Flexport,,,,Mastering Cloud Cost Efficiency: Strategic Optimization for Cloud-Native Success,"Unlock the secrets to cloud cost mastery! Discover how to cut cloud expenses by up to 35% with advanced strategies like right-sizing, auto-scaling, and FinOps. Learn real-world tips to optimize compute, storage, and serverless—maximizing efficiency without sacrificing performance. Don’t miss out!",https://www.linkedin.com/in/hyerramsetty/,,,,Hari Yerramsetty - Conf42 Chaos Enginering 2025.pdf,Hari Yerramsetty_chaos.png,https://youtu.be/MhKm9XSnymc,"cost,optimization,success",
No,optimization,Jaya Krishna Vemuri,Vice President,State Street Bank and Trust Company,,,,Revolutionizing Investment Banking: Cloud-Driven Reconciliation for Financial Accuracy and Efficiency,"Discover how cloud-driven reconciliation is revolutionizing investment banking! Learn to eliminate data errors, cut costs by 40%, and automate processes for unmatched efficiency. Unveil real-world strategies to boost accuracy, ensure compliance, and transform financial operations. Don’t miss out!",https://www.linkedin.com/in/jaya-krishna-vemuri-7b2ab860/,,,,Jaya Krishna Vemuri - Conf42 Chaos Enginering 2025.pdf,Jaya Krishna Vemuri_chaos.png,https://youtu.be/QIhW-O8Q9OU,"investment,banking,accuracy",
No,optimization,Denis Ermakov,Lead Software Engineer,Techflow,,,,Why You Don’t Need That New Library: Sticking to Fundamentals,"Explore why sticking to core libraries often leads to better performance, simpler code, and easier maintenance over time.",https://www.linkedin.com/in/errmakov/,,,,Denis Ermakov - Conf42 Chaos Enginering 2025.pdf,Denis Ermakov_chaos.png,https://youtu.be/jDtQbir6LEg,"library,fundamentals,need",
No,optimization,Gopikrishna Yeturi,Senior specialist package implementation,LTIMindtree,,,,Revolutionizing SAP SRM Performance: A Chaos-Resilient Migration Framework,"Unlock the secrets to a chaos-resilient SAP SRM migration that delivers 30% performance gains! Learn how advanced optimization techniques, in-memory HANA tech, and seamless upgrades transform responsiveness, scalability, and uptime—all in under 4 hours of downtime. Future-proof your SAP system today",https://www.linkedin.com/in/gopikrishna-yeturi-3a1066b7/,,,,Gopikrishna Yeturi - Conf42 Chaos Enginering 2025.pdf,Gopikrishna Yeturi_chaos.png,https://youtu.be/EJsnToUeP2c,"performance,migration,framework",
No,scaling,Lurduma Reddy Thirumala Reddy,Senior SAP Consultant,Intone Networks Inc.,,,,Transforming Enterprise Operations: Optimizing Mission-Critical SAP Workloads on Microsoft Azure for Scalability and Efficiency,"Unlock the power of SAP on Microsoft Azure! Learn how to slash costs by 60%, boost performance by 75%, and achieve 99.99% uptime for mission-critical workloads. Gain proven strategies, real-world insights, and best practices to transform your SAP infrastructure, drive enterprise innovation at scale!",https://www.linkedin.com/in/lurduma-reddy-thirumala-reddy-3663a775/,,,,Lurduma Reddy Thirumala Reddy - Conf42 Chaos Enginering 2025.pdf,Lurduma Reddy Thirumala Reddy_chaos.png,https://youtu.be/BdgYKCJg2gQ,"operations,workloads,scalability",
No,scaling,Vedant Agarwal,Product Analyst,BillDesk,,,,Real-Time Personalization at Scale: Neural Ranking Systems and Operational Breakthroughs,"Discover how cutting-edge neural ranking systems power real-time personalization at scale! From blazing-fast L1 indexing to adaptive L2 refinement, learn the secrets behind sub-50ms latency, seamless orchestration, and skyrocketing conversions.",https://www.linkedin.com/in/vedantagrawal2001/,,,,Vedant Agarwal - Conf42 Chaos Enginering 2025.pdf,Vedant Agarwal_chaos.png,https://youtu.be/l0qOZv6rz54,"personalization,ranking,systems",
No,scaling,Sai Charan Madugula,,University of Central Missouri,,,,"Empowering IoT and 5G with Software-Defined Networking: A Blueprint for Agility, Scalability, and Intelligence","Discover how Software-Defined Networking (SDN) revolutionizes IoT and 5G! From enabling smart cities to powering ultra-fast, low-latency 5G, this talk unveils SDN's role in scalability  and intelligence. Learn actionable strategies to build the backbone of a hyper-connected, intelligent future.",,,,,Sai Charan Madugula - Conf42 Chaos Enginering 2025.pdf,Sai Charan Madugula_chaos.png,https://youtu.be/2TH9LebnNOA,"iot,networking,agility",
No,scaling,Jaspreet Kumar,Lead Software Engineer,Microsoft,,,,Chaos Engineering in Mobile Apps: Building Resilient Systems Through Controlled Failure,Want to break your mobile app... before your users do? Discover how chaos engineering can transform your app's reliability through controlled failure experiments. Learn battle-tested strategies from real-world case studies that reduced outages by 40% and slashed recovery times,https://www.linkedin.com/in/jaspreetkumar/,,,,Jaspreet Kumar - Conf42 Chaos Enginering 2025.pdf,Jaspreet Kumar_chaos.png,https://youtu.be/Z67_HlXjEEE,"mobile,apps",
No,security,Chirag Gajiwala,Member of Technical Staff,Nutanix,,,,"Chaos Engineering Meets AI: Exploring Resilience, Generative Models, and Security in a Rapidly Evolving Landscape","Discover how AI is revolutionizing chaos engineering! Learn to harness reinforcement learning for adaptive resilience, use GANs to simulate vulnerabilities, and apply Graph Neural Networks for advanced threat detection. Get actionable insights to build robust, secure, and future-proof systems!",https://www.linkedin.com/in/chiraggajiwala/,,,,Chirag Gajiwala - Conf42 Chaos Enginering 2025.pdf,Chirag Gajiwala_chaos.png,https://youtu.be/jnGKSVE97nU,"resilience,models,security",
No,security,Sandeep Batchu,Principal Software Engineer,Microsoft,,,,Chaos-Driven Cloud Security: Building Resilient Defense Systems Through Controlled Failure,"Discover how chaos engineering is transforming cloud security! Learn to build resilient systems by breaking them in controlled ways. Through real case studies, explore how companies reduced breaches by 60% using chaos principles in security testing.",https://www.linkedin.com/in/sandeep-b-bb509995/,,,,Sandeep Batchu - Conf42 Chaos Enginering 2025.pdf,Sandeep Batchu_chaos.png,https://youtu.be/u4Laz2caiYQ,"security,cloud,defense",
No,security,Vamsi Anumolu,Senior Devops Engineer,iCrossing,,,,Transforming Multi-Cloud Security: DevSecOps Strategies for Resilient and Compliant Operations,"Unlock the secrets to securing complex multi-cloud ecosystems with cutting-edge DevSecOps strategies! Learn how to embed security into CI/CD pipelines, reduce compliance risks by 40%, and boost deployment speed by 30%. Join us to transform your cloud security and lead with confidence!",https://www.linkedin.com/in/vamsi-anumolu-06081461/,,,,Vamsi Anumolu - Conf42 Chaos Enginering 2025.pdf,Vamsi Anumolu_chaos.png,https://youtu.be/I7-0TI938SI,"security,devsecops,operations",
No,transformation,Naveen Gowda,"Director, Data Engineering & Integrations",Couchbase,,,,Transforming Financial Workflows: Harnessing Automation in Multi-Cloud Ecosystems,"Discover how to revolutionize financial workflows with automation! Learn to integrate Salesforce Billing, Avalara, and NetSuite for 98% tax accuracy, 99.99% uptime, and lightning-fast reconciliation. Unlock strategies to scale, reduce manual effort by 50%, and drive growth in multi-cloud ecosystems!",https://www.linkedin.com/in/naveen-gowda-47623743/,,,,Naveen Gowda - Conf42 Chaos Enginering 2025.pdf,Naveen Gowda_chaos.png,https://youtu.be/5V9dcIAVAA4,"financial,automation,ecosystems",
No,transformation,Srimaan Yarram,Senior Engineering Manager - Quality,Coupa Software,,,,AI-Driven Chaos Engineering: Automating Resilience Testing with Predictive Insights,Discover how AI-powered predictive analytics can enhance chaos engineering by leveraging historical data to automate fault injection and improve system resilience.,https://www.linkedin.com/in/srimaan/,,,,Srimaan Yarram - Conf42 Chaos Enginering 2025.pdf,Srimaan Yarram_chaos.png,https://youtu.be/I9NMzha9Ysk,"resilience,testing,predictive,insights",
