Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,culture,Evgenii Korneev,CTO,MyGig,,,,"Resilient Systems, Resilient Teams: A CTO’s Blueprint for SRE Excellence","Learn from Eugene Korneev, CTO at MyGig, as he unravels the secrets to building resilient systems and teams. From educational platforms to cloud gaming, discover a leader's approach to SRE, blending architecture, security, and team dynamics for unbeatable system reliability.",https://www.linkedin.com/in/ekorneeff/,,,,,Evgenii Korneev_sre.png,https://youtu.be/Zjht3YcdF08,"resilient,teams,blueprint",
No,culture,David Argent,Senior SRE,Salesforce,,,,How to Avoid Being an Agile Victim,"Agile's planning cycles can easily emphasize short-term deliverables at the expense of long-term success. Take a tour of how to avoid running into that major pitfall, and get the benefits of Agile without sacrificing your long-term vision.",https://www.linkedin.com/in/davidargent/,,,,,David Argent_sre.png,https://youtu.be/_eWEfXOs51M,"avoid,agile,victim",
No,deep dive,Dan Slimmon,"Managing Partner, SRE",D2E,,,,Clinical troubleshooting: diagnose production issues with scientific precision,"When diagnosing an illness, a team of doctors will iteratively catalog symptoms, possible explanations, and a plan of action. If your team needs to troubleshoot software failures, this simple diagnostic framework can move mountains.",https://www.linkedin.com/in/danslimmon/,@danslimmon,,,,Dan Slimmon_sre.png,https://youtu.be/ImMph1w04ho,"clinical,troubleshooting,diagnose",
No,deep dive,Pravar Agrawal,Senior DevOps Engineer,IBM,,,,Debugging cluster issues as an on-call SRE,"I have been on-call numerous times in my current SRE role in the last 5 years, and I understand the true potential of guided automation. With this talk, I'll discuss a few of the solutions which have helped me in administering and remediating some of the complex issues even with the help of a single command.",https://www.linkedin.com/in/pravarag/,@realpravarag,,,,Pravar Agrawal_sre.png,https://youtu.be/tp_2ZTXLiM8,"debugging,cluster,on-call",
no,deep dive,Aleksei Popov,Software Engineering Manager,Stenn Technologies,,,,Mastering the Maze: Practical Strategies for Navigating Complexity in Distributed Systems," An overview of strategies for tackling complexity while building and evolving architecture in distributed systems by Aleksei Popov from Stenn International Ltd. We will examine the core principles and practical aspects of establishing reliable and scalable systems, based on practices driven by system engineering, cybernetics, and SRE.",https://www.linkedin.com/in/aleksei-popov-771b34233/,,,,,Aleksei Popov_sre.png,https://youtu.be/hm9Yt_dQ5jo,"maze,complexity,distributed,systems",
No,deep dive,Harel Safra,Data Platform Engineering Team Lead,Riskified,,,,When Infrastructure as Code Ends - The practical guide to creating Terraform Providers,"Adding new functionality to Terraform can be daunting: it’s written only in Go (which you may not know) and you have to understand the architecture and work through less than welcoming documentation. I’ll provide a walkthrough from my experience with it, going from zero to publishing a provider.",https://www.linkedin.com/in/harelsafra/,,,,,Harel Safra_sre.png,https://youtu.be/oWSn7EQRWqM,"infrastructure,ends,practical",
No,deep dive,Serter Kazim Solak,Head of Data Warehouse and Data Mining Development,Yapı Kredi,,,,Advanced Visualization Techniques for Complex Data Sets,"Join Serter Kazım Solak as he unveils how bridging data science and engineering accelerates data transformation and analysis, optimizing pipelines and enhancing models for strategic growth. Dive into the synergy driving data-driven decisions with Serter's decade of expertise.",https://www.linkedin.com/in/serter-kazim-solak-90890a10/,,,,,Serter Kazim Solak_sre.png,https://youtu.be/Exx3BOZz8MM,"visualization,techniques,datasets",
No,reliability,Marco Pierobon,Lead Developer,Thoughtworks,,,,The challenges of Platform teams (and a few tips & tricks to overcome them),"If you are a platform engineer or a platform manager and you want to improve the efficiency of your team, this talk is for you.",https://www.linkedin.com/in/marco-pierobon-a82ab646/,@mpierobond,,,,Marco Pierobon_sre.png,https://youtu.be/zKnW0FkP0EQ,"challenges,platform,tips",
No,reliability,Jaiprakash Pherwani,Offerings Lead,Tata Consultancy Services,,,,Manage service reliability by managing risk,"Setting up Service Level Objectives (SLOs) is one of the foundational tasks of SRE practices, However, there is a pertinent question, whether these SLOs are realistic and if they could be met. So, resiliency can be best managed by understanding your risk & mitigating it.",https://www.linkedin.com/in/jaiprakashpherwani/,@jaiprakash_16,,,,Jaiprakash Pherwani_sre.png,https://youtu.be/fLlI72gv-k0,"manage,service,risk",
No,reliability,Dmitrii Pakhomov,Architect & Scala TechLead,Tinkoff,,,,Resilience in Fintech: Scala-Powered Strategies for Building Fault-Tolerant Systems,"Explore the forefront of fintech SRE with Dmitry Pakhomov from Tinkoff, as he shares Scala-based methodologies for crafting resilient, high-performance APIs. Learn how to leverage observability, resilience, and fault tolerance patterns to ensure your systems thrive under pressure.",https://www.linkedin.com/in/pahomovda/,,,,,Dmitrii Pakhomov_sre.png,https://youtu.be/00erK_Js9Yg,"resilience,fintech,strategies",
No,scaling,German Urikh,Senior Software Engineer,,,,,"Code Review: Best Practices, Tips or How To Not Drive Your Colleagues Into Depression With Your Comments","In this lightning talk I'm going to cover why code review is crucial to successful development of your project. We are going to go over different approaches to code review and see when and which make more sense. I will also touch on how to adjust review style to different levels of colleagues' seniority. And finally, I'm going to share some tips about how to make code review successful and impactful - all of this without dealing severe emotional damage to your colleagues.",https://www.linkedin.com/in/german-urikh/,,,,,German Urikh_sre.png,https://youtu.be/wpgmR6j4cjI,"code,review,tips",
No,scaling,Pranay Prateek,Co-Founder,SigNoz,,,,Scaling Opentelemetry Collectors using Kafka,"There have been multiple discussions in observability communities whether to use Kafka or not with OpenTelemetry.

In this talk, we will look into ways to scale OpenTelemetry Collectors and the pros and cons of approaches based on our experience maintaining high-scale observability backends at SigNoz",https://www.linkedin.com/in/pranay01/,@pranay01,,,,Pranay Prateek_sre.png,https://youtu.be/2DeKVSMtRvQ,"scaling,opentelemetry,kafka",
No,scaling,Adam Gardner,Ambassador,CNCF,,,,The reality of Platform Engineering at Enterprise Scale,How we embarked on a platform engineering journey & used a product management mindset to scale to almost every team in Dynatrace.,https://www.linkedin.com/in/agardner1/,,,,,Adam Gardner_sre.png,https://youtu.be/poy6W3ULKPA,"reality,platform,engineering",
No,transformation,Pini Reznik,Co-founder & CEO,re:cinq,,,,From Error Budgets to Carbon Budgets: Empowering SREs for Eco-Efficiency,"Planet needs action, your IT holds the key!

SRE can define, monitor, and enforce Carbon budgets and push IT teams to cut emissions, save cash, and avoid greenwashing traps.",https://www.linkedin.com/in/pinireznik/,@pini42,,,,Pini Reznik_sre.png,https://youtu.be/9S7A--sNdPc,"error,carbon,empowering",
No,transformation,Chinmay Naik,Founder,One2N,,,,From DevOps to MLOps: Scaling Machine Learning Models to 2 Million+ Requests per Day,"Learn how to deploy and scale Machine Learning models to 2 Million+ requests/day using MLOps best practices. In this talk, you'll learn how to go from data preparation to deployment to scaling ML models that can run at large scale - all without breaking the bank.",https://www.linkedin.com/in/chinmay185/,@chinmay185,,,,Chinmay Naik_sre.png,https://youtu.be/Au73jDVCoNg,"devops,mlops,scaling",
