Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,apis,Uday Bheemarpu,Information Technology Lead,Clean Earth,,,,Bridging Legacy and Modern Systems: RPA-Driven Automation in Salesforce Ecosystems,"Unlock seamless automation across legacy and modern systems: Discover how integrating RPA with Salesforce empowers platform engineers to bridge API gaps, streamline operations, and build resilient, end-to-end workflows that drive digital transformation at scale.",https://www.linkedin.com/in/uday-bheemarpu/,,,,Uday Bheemarpu - Conf42 Platform Engineering 2025.pdf,Uday Bheemarpu_platform.png,https://youtu.be/8j58lEQoRLM,"salesforce,rpa,ecosystems",
No,apis,Raphael Shobi A T,Senior Software Engineer,ATPCO,,,,Building Resilient Healthcare Platforms at Scale: Engineering AI-Powered Solutions for 700M+ Global Senior Travelers,"Built a healthcare platform serving 700M+ seniors globally? 12M daily API calls, 99.97% uptime, 200ms response times for LIFE-OR-DEATH alerts. From 6-hour deployments to 12 minutes. Kubernetes, chaos engineering, blockchain compliance—see how we solved impossible scale. Lives depend on it!",https://www.linkedin.com/in/raphael-shobi-a-t-943abb143/,,,,Raphael Shobi A T - Conf42 Platform Engineering 2025.pdf,Raphael Shobi A T_platform.png,https://youtu.be/kFgh5HI0NKA,"solutions,senior,travelers",
No,apis,Sunil Jorepalli,,JPMorgan Chase,,,,Bridging the Layers: Platform Engineering in the Modern Network Stack,"As apps grow complex, the lines between infrastructure, platform engineering, and networking blur. ""Bridging the Layers"" explores how platform engineers abstract and automate networks via service meshes, API gateways, and zero-trust models, unifying operations.",,,,,Sunil Jorepalli - Conf42 Platform Engineering 2025.pdf,Sunil Jorepalli_platform.png,https://youtu.be/5j1uKBJ57hw,"stack,layers,bridging",
No,architecture,Mayur Bhandari,Software Engineer,Microsoft,,,,Building Resilient Smart City Platforms: Engineering Distributed Systems at Urban Scale,"Ever wondered how cities handle 1.2M concurrent operations without breaking? Discover the platform engineering secrets behind 99.7% uptime smart cities, from chaos engineering at urban scale to ML pipelines processing 5K+ sensors. Real war stories, hard-won lessons, epic failures included!",https://www.linkedin.com/in/mayur-bhandari-53559920/,,,,Mayur Bhandari - Conf42 Platform Engineering 2025.pdf,Mayur Bhandari_platform.png,https://youtu.be/HavvZzTQJnU,"smart,city,urban",
No,architecture,Michel Murabito,Developer Advocate,Mia-Platform,,,,AI for Platform Engineering: Practical Strategies to Elevate Developer Experience,"We'll explore tangible strategies and direct applications to reduce developer cognitive load, shift from reactive to predictive operations, and boost overall efficiency. Discover how AI into platform tooling, with actionable examples you can apply immediately to deliver an exceptional DevX.",https://www.linkedin.com/in/mich-murabito/,,,,,Michel Murabito_platform.png,https://youtu.be/No_GtgnBdRo,"practical,elevate,strategies",
No,architecture,Mohamed Najaaf,Solutions Architect,AWS,,,,GitLab & Amazon Q Developer for a next-level developer experience,"Discover how GitLab and Amazon Q Developer are revolutionizing DevSecOps with AI-driven automation! From modernizing legacy Java to generating merge requests and code reviews, see how to supercharge productivity, security, and delivery—from idea to production.",https://www.linkedin.com/in/najaaf/,,,,Mohamed Najaaf - Conf42 Platform Engineering 2025.pdf,Mohamed Najaaf_platform.png,https://youtu.be/3wNlz6Z4UI4,"developer,gitlab,level",
No,architecture,Muruga Angamuthu,BI Manager / Architect III - Data & Analytics,Techtonic Industries,,,,Building Scalable AI/ML Platforms for Industrial IoT: A Cloud-Native Approach to Predictive Maintenance Infrastructure,"Transform your platform engineering skills! Learn how to build cloud-native AI/ML platforms that process massive IoT data streams, reduce downtime, and deliver game-changing ROI using Kubernetes, CI/CD, and real-world architecture patterns from 20+ years of experience.",https://www.linkedin.com/in/muruga-angamuthu/,,,,Muruga Angamuthu - Conf42 Platform Engineering 2025.pdf,Muruga Angamuthu_platform.png,https://youtu.be/VvaDixj9MYU,"industrial,iot,maintenance",
No,architecture,Muthuselvam Chandramohan,Senior Software Engineer,Intuit MailChimp,,,,Building Real-Time Graph Analytics Platforms: Architectural Patterns for High-Performance Relationship Processing,"Your relational database is struggling with complex relationships. Discover how platform engineers build graph systems processing queries 100x faster, handling millions of entities in real-time. Battle-tested architectural patterns included.",https://www.linkedin.com/in/muthuselvam-chandramohan-12861910/,,,,Muthuselvam Chandramohan - Conf42 Platform Engineering 2025.pdf,Muthuselvam Chandramohan_platform.png,https://youtu.be/9I5KzzaShZ4,"relationship,architectural,graph",
No,architecture,Peng Wang,Global Technical Evangelist,OceanBase,,,,"One Platform, Many Workloads: Powering AI Applications with OceanBase on Kubernetes","From RAG to intelligent Q&A, semantic search, and log analytics — see how OceanBase brings native vector search and AI capabilities to Kubernetes platforms, combining multi-tenancy, strong consistency, and full SQL access in a single, production-ready database.",https://www.linkedin.com/in/peng-wang-474a3612b/,,,,Peng Wang - Conf42 Platform Engineering 2025.pdf,Peng Wang_platform.png,https://youtu.be/k3tw9GeTgiM,"workloads,oceanbase,powering",
No,architecture,Pratyush Tewari,Head of UX Design,Blue Book Services,,,,"Chakra UX: Conscious Design for Ethical, Sustainable, and Scalable Platforms","Discover how ancient wisdom meets modern platform engineering. This talk unveils the Chakra UX framework infusing ethics, sustainability, and human well-being into design. Learn to build systems that are not just scalable, but deeply conscious and impactful.",https://www.linkedin.com/in/pratyushtewari/,,,,Pratyush Tewari - Conf42 Platform Engineering 2025.pdf,Pratyush Tewari_platform.png,https://youtu.be/EvRH8huj-Bg,"chakra,conscious,design",
No,architecture,Praveen Kumar Guguloth,,State University of New York,,,,AI-Driven Platform Engineering: 47% Faster CI/CD & Developer Experience,"Transform platform engineering with AI! 150+ enterprises achieved 47% faster CI/CD, 35% reduced deployments, 65% better maintainability. Learn 4 proven patterns that eliminate scaling bottlenecks and deliver measurable ROI. Real metrics, practical strategies!",,,,,Praveen Kumar Guguloth - Conf42 Platform Engineering 2025.pdf,Praveen Kumar Guguloth_platform.png,https://youtu.be/d64FWTdsC08,"faster,experience,developer",
No,architecture,Nageswara Rao Nelloru,,"Marquee Technology Solutions, Inc., USA",,,,Platform Engineering Security: Building Resilient Multi-Tenant Infrastructure for Financial Services,"Learn how platform teams secure $155B in financial operations across 530+ orgs. Master Kubernetes hardening, GitOps security, and zero-trust architectures that cut incident detection from 21 days to 4 hours while achieving 99.91% uptime and 65% cost reduction",,,,,Nageswara Rao Nelloru - Conf42 Platform Engineering 2025.pdf,Nageswara Rao Nelloru_platform.png,https://youtu.be/WooIVOPbYfQ,"tenant,services,multi",
No,automation,Bhaskar Goyal,Software Engineer,Google,,,,Building Bulletproof AI Platforms: From Container Chaos to Production Paradise,"Turn AI deployment hell into heaven! Learn battle-tested patterns that slash deployment time 90%, eliminate 3AM firefights, and build platforms devs actually love. Real metrics, zero fluff—walk away with blueprints you'll use Monday morning.",https://www.linkedin.com/in/bhaskar-goyal/,,,,Bhaskar Goyal - Conf42 Platform Engineering 2025.pdf,Bhaskar Goyal_platform.png,https://youtu.be/1zzXcJciecU,"container,paradise,chaos",
No,automation,Srikanth Puram,Senior Software Engineer,General Motors,,,,Platform Engineering for AI-Powered Healthcare: Native Mobile Architecture,"Healthcare platforms need rock-solid engineering. I'll show how native mobile architecture + embedded AI creates scalable, HIPAA-compliant systems that process patient data locally, integrate with medical hardware, and deliver real-time care—even offline.",https://www.linkedin.com/in/srikanthpuram06/,,,,Srikanth Puram - Conf42 Platform Engineering 2025.pdf,Srikanth Puram_platform.png,https://youtu.be/2jXid_Sqja0,"mobile,healthcare,powered",
No,automation,Srikanth Vissarapu,Staff Software Engineer,Crusoe,,,,Platform-First Cloud Transformation: Engineering Scalable Infrastructure for Enterprise Success,"Unlock platform engineering secrets from Fortune 500 cloud transformations! 40% faster deployments, 60% less overhead, 3x developer satisfaction. Battle-tested blueprints you implement immediately. Stop cloud chaos, start platform excellence",https://www.linkedin.com/in/svissarapu/,,,,Srikanth Vissarapu - Conf42 Platform Engineering 2025.pdf,Srikanth Vissarapu_platform.png,https://youtu.be/H_6IDsng6Xw,"success,transformation,enterprise",
No,automation,Srimurali Krishna Chillara,Senior MicroStrategy Architect,Boston Children's Hospital,,,,Engineering Intelligence: Transforming Healthcare with BI & AI from Data to Outcomes,"Discover how AI and BI are reshaping healthcare from the inside out! This talk unveils real-world wins like AI outperforming doctors and slashing ER wait times while showing you how platform engineering drives it all. Data, speed, and outcomes like you’ve never seen before.",https://www.linkedin.com/in/srimurali-krishna-chillara/,,,,Srimurali Krishna Chillara - Conf42 Platform Engineering 2025.pdf,Srimurali Krishna Chillara_platform.png,https://youtu.be/VZEh4sbiDLE,"outcomes,intelligence,transforming",
No,automation,Kishore Epuri,,OSMANIA UNIVERSITY,,,,Building Scalable AI-Powered Platforms: Microservices Architecture for Enterprise CPQ Systems,"See how we built an AI platform processing 100K+ requests with 99.9% uptime! Live demos of auto-scaling ML pipelines, self-healing systems, and developer tools that cut deployment time 65%. Real architecture patterns for enterprise AI platforms that actually work in production.",,,,,Kishore Epuri - Conf42 Platform Engineering 2025.pdf,Kishore Epuri_platform.png,https://youtu.be/OmePnDW1JhM,"cpq,microservices,powered",
No,automation,Srinivas Chennupati,,FannieMae,,,,Building Production-Ready RAG Systems: Platform Engineering Strategies for Enterprise Knowledge Infrastructure,Learn how to slash RAG query times from 12s to <2s while serving 10K+ users! Discover battle-tested patterns from 50+ enterprise deployments that cut costs 60% and deliver 400% ROI. Platform engineers: master the infrastructure secrets behind production AI systems that actually work at scale!,,,,,Srinivas Chennupati - Conf42 Platform Engineering 2025.pdf,Srinivas Chennupati_platform.png,https://youtu.be/ASBY-UrPFv8,"knowledge,rag,strategies",
No,automation,Srinivas Shamkura,Senior Cloud Infrastructure Engineer,SADA,,,,Platform Engineering's Hidden Network Challenge: Why Cloud Platforms Ditched Multicast and How It Impacts Your Infrastructure Automation,"Ever wonder why GCP, AWS, and Azure killed native multicast? This hidden decision is breaking your K8s scaling, slowing your automation, and costing you millions in bandwidth. Discover the 5 technical barriers that forced this choice and the game-changing solutions coming next.",https://www.linkedin.com/in/srinishamkura/,,,,Srinivas Shamkura - Conf42 Platform Engineering 2025.pdf,Srinivas Shamkura_platform.png,https://youtu.be/Td7EABbElkk,"ditched,multicast,challenge",
No,compliance,Bhaskararao Vakamullu,Senior Network Software Engineer,Hewlett Packard Enterprise,,,,Building Resilient Network Infrastructure for Modern Platform Engineering: From Legacy Systems to AI-Scale Architecture,Your network is either your platform's superpower or its Achilles' heel. Discover how to architect infrastructure that scales from web apps to AI workloads without breaking—featuring real tactics that prevent the cascading failures keeping platform engineers awake at night.,https://www.linkedin.com/in/bhaskararaov/,,,,Bhaskararao Vakamullu - Conf42 Platform Engineering 2025.pdf,Bhaskararao Vakamullu_platform.png,https://youtu.be/bCylzkDFljI,"legacy,network,modern",
No,compliance,George Thomas,Engineering Manager / Enterprise Integration Architect,Chegg,,,,Platform Engineering for Subscription Payment Systems: Building Self-Service Infrastructure at Scale,Turn payment chaos into platform gold! Build self-service infrastructure that lets teams ship faster while auto-recovering millions in failed transactions. See how smart platform engineering transforms payments from cost center to competitive advantage.,https://www.linkedin.com/in/georgethomasm/,,,,George Thomas - Conf42 Platform Engineering 2025.pdf,George Thomas_platform.png,https://youtu.be/iYD6vyTIPDQ,"subscription,payment,service",
No,compliance,Jayant Tyagi,Software Engineer,Salesforce,,,,Scaling Enterprise Development with Cloud IDEs: Security and Performance at Scale,"Learn how cloud IDEs and remote development environments can help businesses safely increase developer productivity. Discover practical methods to integrate with enterprise systems, expedite onboarding, and maximize performance, all without sacrificing velocity or control.",https://www.linkedin.com/in/jayant-tyagi-8a3833114/,,,,Jayant Tyagi - Conf42 Platform Engineering 2025.pdf,Jayant Tyagi_platform.png,https://youtu.be/d_QkKuPDuH0,"development,ides,performance",
No,delivery,Naveen Kumar Birru,Senior Principal Software Engineer,Palo Alto Networks,,,,Beyond Perimeters: Implementing Zero Trust at Enterprise Scale,"Transform your platform from security liability to fortress! Learn battle-tested Zero Trust patterns that integrate seamlessly with K8s, service mesh, and IaC. Real implementations, zero fluff—secure distributed systems without breaking developer experience.",https://www.linkedin.com/in/naveenbirru/,,,,Naveen Kumar Birru - Conf42 Platform Engineering 2025.pdf,Naveen Kumar Birru_platform.png,https://youtu.be/3f62DUCVQCc,"perimeters,zero,trust",
No,delivery,Krishna Munnaluru,Senior Principal Architect,Oracle,,,,Building Resilient Platform Infrastructure: Automated VoIP Monitoring with Stream-Processing and Machine Learning Integration,"Emphasizes the compelling metrics (75% faster fault detection, 35% cost savings) and promises production-ready architecture blueprints.",https://www.linkedin.com/in/krishna-munnaluru/,,,,Krishna Munnaluru - Conf42 Platform Engineering 2025.pdf,Krishna Munnaluru_platform.png,https://youtu.be/dNldCVyG3g0,"learning,voip,stream",
No,delivery,Nikunj Karoliya,Lead engineer,Pebble Mobility,,,,Platform Engineering Principles in Complex Systems: Lessons from Automotive Manufacturing Transformation,"Discover how automotive giants apply platform engineering principles to manage complexity at massive scale. Learn proven strategies for component reuse, interface design, and automation that you can apply to your software platforms today",,,,,Nikunj Karoliya - Conf42 Platform Engineering 2025.pdf,Nikunj Karoliya_platform.png,https://youtu.be/bDBIybL5R_w,"complex,automotive,manufacturing",
No,delivery,Nishanth Joseph Paulraj,,"western governors university (utah, usa)",,,,Building High-Performance AI Literature Processing Platforms: Architecture Patterns for Large-Scale RAG Systems,"Build RAG platforms that process 30M docs with sub-200ms response times. Learn production architecture patterns that cut AI costs 60% while scaling to 10K concurrent users. Real demos, battle-tested code, zero fluff.",,,,,Nishanth Joseph Paulraj - Conf42 Platform Engineering 2025.pdf,Nishanth Joseph Paulraj_platform.png,https://youtu.be/4Uwmdc4lbbA,"literature,large,rag",
No,delivery,Pallav Laskar,Principal Software Engineer,Zscaler,,,,Design Tokens as Platform Infrastructure: Architecting Scalable Multi-Platform Design Systems,"Turn design chaos into automated infrastructure! See how Zscaler cut 240kB bundles & boosted performance 18% by treating design tokens like code. Live demos of GitOps workflows, automated theming, and zero-runtime overhead magic that scales across platforms.",https://www.linkedin.com/in/pallavl/,,,,Pallav Laskar - Conf42 Platform Engineering 2025.pdf,Pallav Laskar_platform.png,https://youtu.be/GoOk5RQk1aA,"design,tokens,multi",
No,delivery,Naresh Yelkoti,Sr. Information Security engineer,U.S. Bank,,,,Building Bulletproof Pipelines: How Security as Code Transforms Platform Engineering at Scale,"Stop firefighting security! Learn how Fortune 500 teams slash vulnerabilities 65% while shipping 50% faster using Security as Code. Live demos: serverless scanning, IaC validation, secrets detection. Walk away with blueprints that cut security costs 35% in year one.",https://www.linkedin.com/in/naresh-y-b318b3112/,,,,,Naresh Yelkoti_platform.png,https://youtu.be/B3JDyvm4ARs,"transforms,code,bulletproof",
No,devex,Amaresh Sahoo,"Vice President, Pricing, Sourcing & Analytics",Xometry,,,,Building Resilient AI Pricing Platforms: Engineering Real-Time Decision Systems at Scale,"Learn how to build millisecond-response AI pricing platforms that handle millions of decisions daily. We'll cover edge computing, ML pipelines, circuit breakers, and MLOps patterns from real retail systems serving global customers at scale.",https://www.linkedin.com/in/amaresh-sahoo-797197a/,,,,Amaresh Sahoo - Conf42 Platform Engineering 2025.pdf,Amaresh Sahoo_platform.png,https://youtu.be/8mejpGTmxgQ,"pricing,decision,time",
No,devex,Bharath Reddy Baddam,Senior Salesforce Developer,New York Life Insurance Company,,,,Architecting AI-Native Platforms: Engineering Scalable ML Infrastructure for Modern Applications,Turn your platform into an AI powerhouse! Learn battle-tested patterns for ML infrastructure that scales—from GPU orchestration to model monitoring. Real case studies reveal secrets of teams serving millions of AI predictions daily. Master the engineering behind tomorrow's intelligent applications.,https://www.linkedin.com/in/bha11178/,,,,Bharath Reddy Baddam - Conf42 Platform Engineering 2025.pdf,Bharath Reddy Baddam_platform.png,https://youtu.be/Duev48SQ9fQ,"applications,architecting,modern",
No,foundations,Ajay Averineni,Lead Application Developer,IBM,,,,Building Intelligent Platform Infrastructure: AI-Driven Observability and Self-Healing Systems at Scale,"Turn your infrastructure into a self-healing machine! Learn how AI cut our downtime from 4.38 hours to 5 minutes yearly, saved $3.2M in ops costs, and made deployments 3x faster. Real code, real metrics, zero hype - just battle-tested ML that actually works in production.",https://www.linkedin.com/in/ajay-averineni-89485017/,,,,Ajay Averineni - Conf42 Platform Engineering 2025.pdf,Ajay Averineni_platform.png,https://youtu.be/s1Q9xbnEn1Q,"observability,healing,intelligent",
No,foundations,Manoj Sai Jayakannan,,George Mason University,,,,Building Resilient AI Platforms at Scale: Engineering Infrastructure for Real-Time Computer Vision Deployments,"Tired of ML deployments Discover how we engineered a self-healing AI platform handling massive scale with zero downtime. GPU orchestration, automated rollbacks, and bulletproof monitoring - the complete playbook for platform engineers who want to sleep at night.",,,,,Manoj Sai Jayakannan - Conf42 Platform Engineering 2025.pdf,Manoj Sai Jayakannan_platform.png,https://youtu.be/s35rksKHhyI,"vision,computer,deployments",
No,foundations,Emmanuel Bakare,Senior DevOps Engineer,Twilio,,,,Exploring the math of thresholds,"Thresholds are easy, until they are not. It's a complex balance between business context, engineering practice and developer productivity. In this talk, walk with me as I take you on a journey of understanding what the context of thresholds is and manage the evolving trend of your applications.",https://www.linkedin.com/in/emmanuel-%F0%9F%91%8F-bakare-1b8018122/,,,,,Emmanuel Bakare_platform.png,https://youtu.be/SpuPsdponuw,"math,exploring,thresholds",
No,genai,Anbarasu Aladiyan,Lead Java Full Stack Engineer,Compunnel,,,,AI-Driven Platform Engineering: Automating Infrastructure at Scale for Enhanced Developer Experience,"AI transforms platform engineering: 58% faster deployments, 67% reduced provisioning time, 78% improved developer satisfaction. Learn practical strategies for intelligent automation, self-healing systems, and scalable platforms that cut costs by 56%.",https://www.linkedin.com/in/anbarasu-aladiyan/,,,,Anbarasu Aladiyan - Conf42 Platform Engineering 2025.pdf,Anbarasu Aladiyan_platform.png,https://youtu.be/rs3_kJ75xiE,"automating,enhanced,experience",
No,genai,Gangadharan Venkataraman,"Technical Lead, AI/ML Platform",Starbucks,,,,Building Developer-Centric ML Inference Platforms: From Kubernetes Orchestration to Production Excellence,Transform your ML infrastructure from chaos to clarity! Learn battle-tested patterns for building Kubernetes-native ML platforms that scale to 30+ billion daily inferences while keeping developers happy. Real-world insights from Starbucks & eBay's production systems.,https://www.linkedin.com/in/ganga5v/,,,,Gangadharan Venkataraman - Conf42 Platform Engineering 2025.pdf,Gangadharan Venkataraman_platform.png,https://youtu.be/JHxK3LhKCvo,"inference,orchestration,kubernetes",
No,genai,Achyut Kumar Sharma Tandra,Data Engineer,Amazon,,,,"Scalable, Code-Free ETL: How Generative AI is Redefining Data Integration","Unlock the future of data integration! Discover how Generative AI is revolutionizing ETL—eliminating code, accelerating pipelines, and empowering anyone to build data workflows with plain English. Say goodbye to bottlenecks and hello to agile, AI-powered data engineering.",,,,,Achyut Kumar Sharma Tandra - Conf42 Platform Engineering 2025.pdf,Achyut Kumar Sharma Tandra_platform.png,https://youtu.be/e7lLh7kfmYI,"redefining,generative,free",
No,growth,Brahmanand Reddy Bhavanam,,Info Way Solutions,,,,Secure Distributed Healthcare Platforms: Blockchain-Powered Infrastructure for Next-Generation Medical System,"Revolutionize healthcare platforms with blockchain-powered infrastructure! Discover how to engineer immutable, secure systems that transform medical data management while meeting regulatory requirements.",,,,,Brahmanand Reddy Bhavanam - Conf42 Platform Engineering 2025.pdf,Brahmanand Reddy Bhavanam_platform.png,https://youtu.be/lcGqUq4QFME,"distributed,generation,medical",
No,growth,Karthickram Vailraj,Senior Manager,Charles Schwab,,,,"Platform Engineering for FinTech: Database Sharding, Replication & Scale","Learn how platform engineers architect distributed databases for FinTech at 65K+ TPS scale. Discover sharding, replication, and consistency patterns that power global financial platforms while meeting strict SLAs and regulatory requirements.",https://www.linkedin.com/in/karthickram-vailraj-6b1a7a112/,,,,Karthickram Vailraj - Conf42 Platform Engineering 2025.pdf,Karthickram Vailraj_platform.png,https://youtu.be/EE5FcTA_n7w,"sharding,replication,database",
No,growth,Kedar Mohile,Data Protection Strategist - Healthcare,Amazon,,,,Building Privacy-First Healthcare AI Platforms: A Blockchain-Enabled Architecture,"Ever wondered how to train AI on patient data without actually seeing it? Discover how blockchain transforms healthcare AI platforms, enabling federated learning across hospitals while keeping data locked down. Real architectures, zero compromises on privacy.",https://www.linkedin.com/in/kmohile/,,,,,Kedar Mohile_platform.png,https://youtu.be/_4aEWfnbKwA,"enabled,privacy,blockchain",
No,growth,Lakshmi Vara Prasad Adusumilli,Senior Devops Lead/Cloud Lead,Conduent,,,,Building Resilient Emergency Response Platforms: A Cloud-Native Platform Engineering Approach,"When seconds save lives, platform engineering becomes life-or-death. See how a 12-person team built self-service infrastructure that deploys emergency apps in 3 minutes, handles 800% traffic spikes automatically, and supports 80+ developers—all while maintaining 99.99% uptime during disasters.",https://www.linkedin.com/in/lakshmi-vara-prasad-adusumilli-126aaa1b9/,,,,Lakshmi Vara Prasad Adusumilli - Conf42 Platform Engineering 2025.pdf,Lakshmi Vara Prasad Adusumilli_platform.png,https://youtu.be/U1py0sXQijY,"response,emergency,approach",
No,growth,Dharmendra Ahuja,DevOps Lead,IBM,,,,Platform-Native Ethical AI: 286% DevOps Efficiency Through Integrated Pipelines,Platform teams embedding ethical AI safeguards directly into CI/CD pipelines achieve 286% deployment efficiency gains. Learn how automated ethical testing detects 89% of bias issues pre-deployment while maintaining velocity and compliance.,https://www.linkedin.com/in/dharmendra-ahuja-4787118/,,,,,Dharmendra Ahuja_platform.png,https://youtu.be/gyxc9b0xIA4,"efficiency,devops,integrated",
No,growth,Manoj Kumar Vunnava,Senior Telecom Engineer,Godaddy,,,,AI-Driven Platform Engineering: Transforming Developer Experience Through Intelligent Infrastructure Automation,"Discover how AI is revolutionizing platform engineering! Learn practical strategies to automate infrastructure, boost developer productivity, and build self-managing platforms. Real case studies, actionable frameworks, and the future of intelligent DevOps.",https://www.linkedin.com/in/manoj-kumar-vunnava-a9718b26/,,,,Manoj Kumar Vunnava - Conf42 Platform Engineering 2025.pdf,Manoj Kumar Vunnava_platform.png,https://youtu.be/zn5pzTTs9As,"transforming,intelligent,experience",
