Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,migration,Jaya Chand Bandi,Independent Researcher,Independent Researcher,,,,Feature Flags as a Migration Engine: De-risking Domain-Driven Decomposition of Monolithic Payment Platforms,"Enterprise payment platforms have traditionally been built as monolithic systems to provide centralized deployment, dependable transactional behavior, and strong operational control. While these systems have successfully supported years of business growth, merchant onboarding, and product expansion, they become increasingly difficult to evolve as organizations introduce new payment methods, digital wallets, loyalty programs, hosted checkout solutions, and regional compliance requirements. This presentation explores how feature flags enable a safer, incremental path through Domain-Driven Decomposition, allowing teams to modernize these complex platforms around business capabilities rather than technical convenience without exposing the business to all-or-nothing cutover risk.  The session examines how Domain-Driven Design (DDD) defines bounded contexts across payment domains such as authorization, settlement, dispute handling, loyalty, and reporting, and how flags allow teams to route traffic between old and new implementations while these boundaries are validated in production. It discusses how ubiquitous language and context mapping help identify hidden dependencies and domain ownership, with flag-controlled rollouts providing a mechanism to test these boundaries against real transaction volume before committing fully.  The presentation introduces a taxonomy of migration patterns built around feature flagging as the control layer, including the Strangler Fig Pattern, Anti-Corruption Layer, and Branch by Abstraction, the last of which depends directly on toggles to switch between legacy and new code paths during active development. It presents a practical framework for sequencing extraction based on domain clarity, data ownership, operational criticality, and organizational readiness, with flag-based kill switches offering a fast rollback path if a newly extracted service misbehaves under production load.  Finally, the session discusses common challenges such as false decomposition, shared-database dependencies, over-fragmentation, and organizational alignment influenced by Conway's Law, along with the discipline required to manage flag lifecycle and technical debt as migrations progress. Attendees will gain practical insights into using feature flags to plan safer, reversible domain-driven modernization strategies that improve maintainability, service ownership, and long-term architectural evolution in enterprise payment platforms.",https://www.linkedin.com/in/jayachandb/,,,,,Jaya Chand Bandi_featureflags.png,,"migration,payment,platforms",
No,migration,Jaymin Sutarwala,Associate CRM Strategy and Operations Director,United Therapeutics Corporation,,,,De-Risking a Legacy CRM Migration in Life Sciences: Feature-Flag-Driven Rollout Strategy for a Governed Salesforce Patient Engagement Platform,"United Therapeutics needed to retire Keystone Entrada, a legacy patient CRM, and cut over patient communications to a new Salesforce-based ecosystem spanning Marketing Cloud, Data Cloud, and Health Cloud  without disrupting live patient engagement or risking PHI/PII exposure during the transition. A big-bang cutover was not an option given the compliance stakes and the volume of active patient touchpoints running through the legacy system.  This session shares how feature-flag-driven rollout strategy was used to control the blast radius of the migration: gating identity resolution and data unification behind flags as each source system was onboarded, toggling segmentation and activation logic into Marketing Cloud incrementally rather than all at once, and running the old and new HUB/copay ingestion pipelines in parallel behind flags to validate data integrity before fully retiring the legacy path.  Attendees will learn how progressive rollout patterns applied to a regulated, PHI-sensitive environment reduced the risk of duplicate records and broken personalization mid-migration, how flag-gated cutover supported governed, auditable rollback points at each stage, and how this approach let the team validate campaign performance and triggered communications on the new platform before fully decommissioning vendor dependencies. The talk translates feature-flag migration patterns more commonly seen in pure engineering contexts into a regulated, patient-data-heavy environment where governance and auditability carry as much weight as rollout speed.",https://www.linkedin.com/in/jaymin-sutarwala,,,,,Jaymin Sutarwala_featureflags.png,,"crm,migration,salesforce",
No,migration,Mayank Gupta,Senior R&D Engineer Level 5,Broadcom,,,,Dependency-Aware Upgrade Sequencing for Safe Modernization,"Modern enterprise software ecosystems often contain hundreds or thousands of interconnected services, libraries, APIs, messaging systems, and data platforms. In these environments, upgrading a single component can trigger compatibility issues, deployment failures, service outages, or unexpected security exposure across dependent systems. While automated dependency management tools accelerate updates, they frequently recommend isolated library upgrades without accounting for transitive dependencies and ecosystem-wide compatibility.  This session presents Dependency-Aware Topological Upgrade Sequencing, a practical approach for planning and executing upgrades across complex software environments. Using dependency graph analysis and topological sorting, teams can identify safe upgrade paths and establish clear ""happens-before"" relationships that ensure prerequisite components are upgraded before dependent services.  Attendees will learn how machine-readable dependency registries, service dependency graphs, and topology-driven planning can improve upgrade reliability and reduce operational risk. The session reviews real-world industry approaches, including Grandprix's topology-based upgrade ordering, Broadcom Tanzu Platform Upgrade Planner's dependency mapping capabilities, Kubernetes Cluster API's chained upgrade model for multi-version transitions, and CoreStory's dependency-driven modernization framework.  The talk also examines emerging innovations such as the UPCY project's graph-based compatibility optimization techniques and IBM's dependency-based software upgrade patent (US12182560B2). In addition, it explores how feature flags and progressive delivery practices can complement dependency-aware planning by enabling controlled rollouts, validation of upgraded services, and safer adoption of infrastructure and platform changes.  Participants will leave with practical techniques for mapping dependencies, assessing upgrade risk, prioritizing modernization efforts, and building repeatable upgrade workflows that improve visibility, reduce deployment friction, and support continuous modernization at scale.",https://www.linkedin.com/in/mayank-gupta-4a7b5025/,,,,,Mayank Gupta_featureflags.png,,"dependency,upgrade,modernization",
No,migration,Sai Mahit Vudi,Lead Engineer,Fidelity Investments (via Themesoft Inc.),,,,Configuration-Driven Canary Routing: Zero-Downtime API Migrations at High-Traffic Scale,"Feature flags are usually framed around toggling functionality on and off. But the same runtime-configuration principle, deciding behavior without a deployment, is what makes zero-downtime API protocol migrations possible at high-traffic scale.  I'll walk through configuration-driven canary routing patterns used to migrate a high-throughput microservice (processing thousands of requests per second) in a regulated financial services environment, where a bad rollout isn't just an inconvenience, it's a compliance incident. I'll cover how routing configuration controlled traffic shifting between protocol versions, what made rollback safe and fast, and the lessons learned running this in production.",https://www.linkedin.com/in/sai-mahit-vudi,,,,,Sai Mahit Vudi_featureflags.png,,"canary,routing,migrations",
No,models,Aiswarya Venkitesh,Principal Cloud Solution Architect,Microsoft,,,,What Do You Flag When the Code Didn't Change?,"Your code hasn't changed. Your tests pass. Your deploy pipeline is idle. And your agent is behaving differently than it did last Tuesday, because a provider updated a model underneath you.  Feature flags were built for a world where the same code does the same thing every time. Agents break that assumption, and it turns out flags are one of the few controls that still work when the change you need to manage never went through your repository.",https://www.linkedin.com/in/aiswarya-venkitesh/,,,,,Aiswarya Venkitesh_featureflags.png,,"flag,code,change",
No,models,Anwar Khan,"Senior Staff Software Engineer, Enterprise Architecture and AI",John Deere,,,,Eval-Gated Model Rollouts: Progressive Delivery for LLM Systems,"Swapping the model behind a production feature is a deploy, and most teams treat it like a config change. There is no canary, no rollback plan, and no measurement other than whether the endpoint still returns 200. Then someone routes 30 percent of traffic to a cheaper tier to cut the bill, quality drops in a way nobody is watching for, and it takes a week and a customer complaint to connect the two.  This talk applies progressive delivery to the nondeterministic part of the stack. The unit being flagged is not a code path, it is a model, a prompt version, or a retrieval strategy, and the thing gating the rollout is not a smoke test but an eval suite.  We cover the mechanics. Putting model selection behind a flag through a routing layer so a swap is a percentage change rather than a deploy. Canarying a model on a slice of traffic and comparing eval scores, cost per request, and latency side by side against the incumbent. Automatic rollback wired to eval score rather than to error rate, because a worse model does not error. Per-tenant and per-use-case targeting, so the cheap tier serves the workloads it can handle and the expensive one serves the rest. Shadow running a candidate against live traffic before it takes any real requests.  We also cover the discipline that makes cost work honest: every downgrade ships with the eval that justifies it, and the flag stays in place long enough to prove the saving held.  Takeaways: A flag-driven architecture for model routing. Canary and rollback criteria that work for nondeterministic systems. How to pair cost reduction with evidence instead of hope.  Audience: Platform engineers, AI engineers, and teams paying an LLM bill they want to cut safely. Level: Intermediate to advanced.",https://www.linkedin.com/in/anwar-khan-ai,,,,,Anwar Khan_featureflags.png,,"rollouts,delivery,llm",
No,models,Arun Vivek Supramanian,Senior Data Engineer,Amazon,,,,Feature Flags for Safer Machine Learning Rollouts in Healthcare,"Machine learning is helping healthcare organizations improve clinical decision support, personalize treatment, detect diseases earlier, and streamline operations. However, deploying predictive models into real healthcare environments introduces significant risks. A model may perform well during testing but behave differently when exposed to new patient populations, changing data patterns, or complex clinical workflows.  This session explores how feature flags can help engineering and data teams release machine learning capabilities more safely across healthcare platforms. Attendees will learn how progressive rollouts, targeted activation, controlled experiments, and rapid rollback can reduce the risks associated with introducing new models and data-driven features.  The talk examines practical architecture patterns for separating model deployment from feature release, comparing new and existing models, testing integrations with electronic health records, and limiting exposure by hospital, user group, or workflow. It also covers monitoring model performance, detecting data-quality issues, validating clinical impact, and responding quickly when unexpected behavior occurs.  The session will discuss lessons learned from balancing scalability, reliability, privacy, HIPAA requirements, and patient trust. Attendees will leave with practical guidance for combining feature flags, scalable data platforms, observability, and machine learning workflows to deliver healthcare innovation with greater control and confidence.",https://www.linkedin.com/in/arunviveksupramanian/,,,,,Arun Vivek Supramanian_featureflags.png,,"flags,rollouts,healthcare",
No,models,Pavan Rupanguntla,Bank of America,Bank of America,,,,Feature Flags for Safer Machine Learning Credit Decisions and Controlled Model Rollouts,"Machine learning is increasingly used to support credit line assignment, risk segmentation, underwriting, and portfolio optimization. However, deploying changes to credit decisioning models can introduce significant operational, financial, and regulatory risk. A model update that performs well in testing may behave differently when exposed to real customer activity, changing market conditions, or previously unseen data patterns.  This session presents a practical framework for using feature flags to deploy and manage machine learning-driven credit line strategies more safely. It will explain how financial institutions can separate model deployment from model activation, gradually release new scoring logic, test updated segmentation approaches, and control access to experimental features without requiring repeated production deployments.  The presentation will cover progressive rollouts, cohort-based activation, champion–challenger testing, canary releases, kill switches, and controlled experimentation. It will also show how feature flags can support comparisons between existing credit policies and new machine learning models that use bureau variables, payment behavior, spending patterns, and credit utilization trends.  Attendees will learn how to connect feature-flag decisions with monitoring for model performance, approval rates, credit exposure, fairness, drift, and unexpected customer outcomes. The session will also discuss governance considerations, including audit trails, approval workflows, flag ownership, expiration policies, and emergency rollback procedures.  By combining feature flags with machine learning observability and model governance, teams can introduce credit decisioning changes incrementally, reduce deployment risk, and respond quickly when results deviate from expectations. This session is especially relevant for professionals working in financial technology, credit risk, data science, MLOps, platform engineering, feature management, and regulated software delivery.",https://www.linkedin.com/in/pavanrupanguntla,,,,,Pavan Rupanguntla_featureflags.png,,"credit,model,rollouts",
No,models,Rajesh Lingam,Senior Lead Technical AI Evaluation Specialist,Adobe Inc,,,,Beyond On/Off: Using Quality Gates to Safely Release GenAI Features,"Feature flags give engineering teams control over when software reaches users. But with Generative AI, controlling exposure is only part of the problem. A feature can be technically healthy while its answers become less accurate, grounded, safe, or performant.  In this talk, I’ll share an engineering approach for combining feature flags, automated AI evaluation, and quality gates to make GenAI releases safer and more measurable. Instead of treating evaluation as a manual exercise performed shortly before release, teams can continuously evaluate model and application behavior and use those signals to inform rollout decisions.  We’ll look at how automated evaluation pipelines can measure answer quality, grounding, safety, latency, and regression against established baselines; how quality thresholds can become release criteria; and how progressive rollout and feature flags provide a practical control plane when AI behavior changes unexpectedly.  Attendees will leave with a reusable pattern for moving from “is the feature enabled?” to “has the feature demonstrated that it is ready to be enabled?”",https://www.linkedin.com/in/rajesh-lingam,,,,,Rajesh Lingam_featureflags.png,,"quality,gates,genai",
No,reliability,Anil Kumar,Sr. Full Stack Developer,Allstate Silutions Pvt Ltd.,,,,Feature Flag–Driven API Resilience Through Autonomous Monitoring and Auto-Healing,"Modern microservices environments depend on APIs for critical service-to-service communication, making reliability, recovery speed, and operational control essential. This session presents a practical approach to building resilient API platforms by combining continuous health monitoring, automated recovery workflows, adaptive scaling, and feature flag–driven operational controls.  The talk explores an intelligent API health management framework that continuously monitors service endpoints, detects anomalies in real time, and initiates automated recovery actions with minimal human intervention. When degradation or failures occur, the system can redirect traffic, restart affected services, and adjust resource allocation to maintain service availability and performance.  A key focus is how feature flags extend beyond application releases and become an operational tool for reliability engineering. Feature flags enable teams to progressively roll out functionality, isolate problematic features, perform targeted rollbacks, and reduce the blast radius of failures without requiring full deployments. The session demonstrates how feature flags work alongside observability platforms, cloud-native orchestration, and automated failover mechanisms to improve system resilience in production environments.  In addition to the architecture, the talk shares practical lessons learned from implementing automated monitoring and recovery pipelines, including operational challenges, dependency management considerations, and trade-offs encountered while building self-healing systems. Attendees will also see measurable outcomes such as reduced service disruption, faster recovery cycles, and more efficient infrastructure utilization under changing workloads.  Participants will leave with actionable patterns for integrating feature flags into reliability workflows, designing self-healing API platforms, and improving operational resilience through automation, observability, and adaptive scaling.  This session is intended for platform engineers, SREs, architects, and engineering leaders responsible for building and operating reliable cloud-native systems.",https://www.linkedin.com/in/anil-kumar-404552212/,,,,,Anil Kumar_featureflags.png,,"api,resilience,monitoring",
No,reliability,Artemis Leonardou,Software Engineer & DevRel,NOFire AI,,,,Your Kill Switch Is Untested and You Will Find Out at 3am,"Most teams treat the ability to turn something off as the safety net that makes everything else acceptable. Ship fast, we can always flip it back. I believed that too, until the night I tried to undo something an agent had written and found that undoing it did not work either.  The change touched more than I thought, in ways that were individually reasonable, and reversing it turned out to be a careful manual unwind rather than one switch. That is a bad thing to learn while a service is down, and it is the specific reason I stopped accepting ""we can always turn it off"" as a reason to let an agent ship something unbounded.  Since then I have treated the reverse path as something that has to be tested on purpose, the same way you would test anything else you depend on in an emergency. This talk is how I do that. How I bound a change so that reversing it is genuinely one action rather than a sequence. How I verify the reverse actually runs instead of assuming it will. And what I found once I started deliberately breaking things to see whether recovery behaved the way I expected.  I will be honest about the cost, because this slows you down. The useful question is not whether to do it but which changes deserve it, and I will tell you where I draw that line and why.  For anyone whose kill switch has never been pulled in anger.",https://www.linkedin.com/in/artemisln/,,,,,Artemis Leonardou_featureflags.png,,"kill,switch,untested",
No,reliability,Fuad Laguda,Infrastructure Engineer,"Independent, Stirling",,,,"One flag, no deploy: switching diagnostics and providers at runtime in a one-person production app","I run two production web apps alone. When something goes wrong at eleven at night I cannot ship a build with more logging and wait. So the diagnostics live behind a flag in Cloudflare KV: off, admin only, or everyone, flipped in seconds and read on every request. The same shape controls the writer: after four consecutive failures from the primary language-model provider the app hands off to a second provider on another cloud, and the flag tells me when it did. This talk is the small, boring machinery of that: how the flag is read without adding latency, what the ""admin only"" state is for and what it costs, why the failover threshold is four and not one, and a deliberate failover test, forced on purpose on 24 September 2026 with the trace switched on, what it recorded, and what I changed after. Nothing here needs a platform team. It needs one key in a KV store and the discipline to leave the switch off.  **Outline**, pre-recorded, 25 to 30 minutes. 1. The app and the constraint: one engineer, two products, no on-call rota but me. 2. The trace flag: three states in KV, how each request reads it, what each state logs, the cost of leaving it on. 3. The admin-only state: raising diagnostics for one account while every other user sees nothing. 4. The writer failover as a flag: the four-failure trigger, the second provider, what the flag records on handoff. 5. The deliberate test of 24 September 2026: forcing the trigger, the timeline, the output quality on the fallback, what changed. 6. Rules I keep: flags are read, never cached past a request. Every flip is dated in a file. The switch goes off when the work is done.  **Takeaways.** A three-state flag (off, admin, all) is worth more than a boolean for diagnostics. Read flags per request from a store built for it and the latency is nothing. A provider failover is a flag with a counter. Test the failover on purpose before it tests you. Turn it off when you are done, and write down that you did.",https://www.linkedin.com/in/fuad-laguda-13ba217b,,,,,Fuad Laguda_featureflags.png,,"flag,diagnostics,runtime",
