Featured,Track,Name1,JobTitle1,Company1,Name2,JobTitle2,Company2,Title,Abstract,LinkedIn1,Twitter1,LinkedIn2,Twitter2,Slides,Picture,YouTube,Keywords,Duration
No,cloud,Hari Yerramsetty,"Software Engineer, Infrastructure",Flexport,,,,Optimizing Cloud Efficiency with AI-Powered Prompt Engineering: Cost-Effective Strategies for Cloud-Native Platforms,"Unlock the full potential of your cloud-native platform with AI-powered cost optimization! Discover cutting-edge strategies to slash cloud waste, enhance resource efficiency, and achieve up to 35% cost savings—all without sacrificing performance or scalability.",https://www.linkedin.com/in/hyerramsetty/,,,,Hari Yerramsetty - Conf42 Prompt Engineering 2024.pdf,Hari Yerramsetty_prompt.png,https://youtu.be/bY5_rVkGcB0,"cloud,efficiency,promptengineering",
No,cloud,Praveen Valaboju,DevOps Engineer,LANDAUER,,,,Harnessing Cloud Technologies for Intelligent Healthcare Solutions: A Data-Centric Perspective,"Discover how advanced cloud technologies and AI are transforming healthcare! This session unveils innovative strategies that boost productivity, cut costs, and enhance patient outcomes. Learn to leverage CI/CD, Kubernetes, and neural networks for smarter data management and streamlined processes.",https://www.linkedin.com/in/praveenkumarvalaboju/,,,,Praveen Valaboju - Conf42 Prompt Engineering 2024.pdf,Praveen Valaboju_prompt.png,https://youtu.be/0RwuFYDr8t4,"healthcare,cloud,data",
No,cloud,Ravitej Veeramachaneni,Principal Software Engineer,Oracle,,,,Optimizing IT Performance in Complex Systems: The Role of AI and Prompt Engineering,"Unlock the power of AI-driven prompt engineering to solve IT's most persistent challenge: performance optimization. Learn how to overcome bottlenecks in complex systems, from cloud to IoT, with cutting-edge AI techniques that accelerate diagnostics and boost efficiency.",https://www.linkedin.com/in/tejraviv/,,,,Ravitej Veeramachaneni - Conf42 Prompt Engineering 2024.pdf,Ravitej Veeramachaneni_prompt.png,https://youtu.be/BSUVXqIM-Hw,"performance,ai,it",
No,deep dive,Aditi Godbole,"Data Science, AI and ML",SAP,,,,"Prompt Engineering: Challenges, Considerations, and Best Practices","Prompt engineering is a crucial skill for effective AI interaction. This talk explores challenges like ambiguity and bias, key considerations, and best practices such as clear instructions and iterative refinement. Learn to craft prompts that elicit accurate, relevant AI responses.",https://www.linkedin.com/in/aditigodbole/,,,,Aditi Godbole - Conf42 Prompt Engineering 2024.pdf,Aditi Godbole_prompt.png,https://youtu.be/EspiJdWdB8M,"promptengineering,challenges,bestpractices",
No,deep dive,Rizel Scarlett,Staff Developer Advocate,TBD (Block),,,,How I Prompted AI to Build a Pregnancy App I Could Trust,"Tired of pregnancy apps selling out your privacy? Join me to discover how I used AI to build a truly secure maternal health app. Learn about privacy pitfalls, AI-guided development, and open-source tools that put moms in control.",https://www.linkedin.com/in/rizel-bobb-semple/,@blackgirlbytes,,,Rizel Scarlett - Conf42 Prompt Engineering 2024.pdf,Rizel Scarlett_prompt.png,https://youtu.be/UTvxLEIWEpM,"pregnancy,ai,privacy",
No,deep dive,Peter De Tender,Business Program Manager - Azure Technical Trainer,Microsoft,,,,Exploring Copilot Capabilities,"Copilot is the big announcement of 2024 within Microsoft. For some, it's just a fancy Bing search; for others, it's their new friend, colleague, and peer tutor. Learn in this session from Peter De Tender, Technical Trainer at Microsoft Redmond, what Copilot can do for you in your day-to-day job.",https://www.linkedin.com/in/pdtit/,@pdtit,,,Peter De Tender - Conf42 Prompt Engineering 2024.pdf,Peter De Tender_prompt.png,https://youtu.be/Il5D8EvQojU,"copilot,capabilities,microsoft",
No,deep dive,Parvin Gasimzade,Tech Lead,Amazon,,,,Ethical AI Through Prompt Engineering: Mitigating Bias and Reducing Hallucinations in Conversational Systems,"Join us for a deep dive into prompt engineering and discover how to combat AI's biggest challenges: bias and hallucination. Learn cutting-edge techniques like Chain of Thought and MRKL to enhance accuracy and inclusivity in AI, making your applications smarter and more reliable.",https://www.linkedin.com/in/parvingasimzade/,,,,Parvin Gasimzade - Conf42 Prompt Engineering 2024.pdf,Parvin Gasimzade_prompt.png,https://youtu.be/1PrYq3d-QQ4,"ethical,ai,bias",
No,deep dive,Santosh Kumar Pulijala,,HCL Global Systems Inc,,,,"Ethical Dimensions of AI in Educational Technology: Navigating Innovation with Accountability, Privacy, and Equity","Join me in exploring the ethical frontier of AI in education! Discover how innovative technologies can revolutionize learning while addressing critical issues like privacy, equity and accountability. Together, we’ll uncover actionable strategies to ensure a fair and transparent educational landscape",,,,,,Santosh Kumar Pulijala_prompt.png,,"ethical,challenges,privacy",
No,gen ai,Reetha Vadakkekkara,Azure Solutions Architect,Walgreens Boots Alliance,,,,Optimizing AI Interactions: Techniques in Prompt Engineering for Enhanced Model Performance,I would like to share my experience and knowledge regarding prompt engineering with different GenAI tools.,https://www.linkedin.com/in/reetha-vadakkekkara-a66674191/,,,,Reetha Vadakkekkara - Conf42 Prompt Engineering 2024.pdf,Reetha Vadakkekkara_prompt.png,https://youtu.be/Xt-tRiOrHhk,"ai,interactions,performance",
No,gen ai,Bobur Umurzokov,Developer Relations Manager,GlassFlow,,,,Real-Time Data for Generative Feedback Loop (GFL) Automation,Explore diverse real-world applications of GFL across different industries.,https://www.linkedin.com/in/boburumurzokov/,@BoburUmurzokov,,,Bobur Umurzokov - Conf42 Prompt Engineering 2024.pdf,Bobur Umurzokov_prompt.png,https://youtu.be/mdh66-HwToY,"realtime,data,automation",
No,gen ai,Tim Spann,Principal Developer Advocate,Zilliz,,,,Codeless Generative AI Pipelines: Prompt Automation,"By utilizing a real-time streaming tool such as Apache NiFi, you can automate all of your prompt building and make data engineering for GenAI a snap.",https://www.linkedin.com/in/timothyspann/,@paasdev,,,Tim Spann - Conf42 Prompt Engineering 2024.pdf,Tim Spann_prompt.png,https://youtu.be/n3YWbT_oVVc,"codeless,ai,automation",
No,llms,Bethany Jepchumba,Cloud Advocate,Microsoft,,,,Inside Multimodal Models,"In this session, we will dive into the intricacies of multimodal AI, exploring its mechanisms and the necessity for such advanced systems in today's digital landscape. We'll discuss how these models process and analyze diverse data streams to create a cohesive understanding of user inputs.",https://www.linkedin.com/in/bethany-jep/,@bethanyjep,,,Bethany Jepchumba - Conf42 Prompt Engineering 2024.pdf,Bethany Jepchumba_prompt.png,https://youtu.be/QQRhclG5M10,"multimodal,models,data",
No,llms,Rishab Mehra,Founder & CTO,Pinnacle,,,,The Disruptive Potential of On-Device Large Language Models,"Discover the game-changing potential of on-device large language models! Learn how innovations from Apple, Mistral AI, and Google Gemma 2B are reshaping AI, optimizing performance, reducing costs, and enhancing privacy. Imagine a world with human-like conversations—right on your device!",https://www.linkedin.com/in/mehrarishab/,,,,Rishab Mehra - Conf42 Prompt Engineering 2024.pdf,Rishab Mehra_prompt.png,https://youtu.be/PIqfZwQHjB8,"ondevice,models,ai",
No,llms,Chaitanya Pathak,Chief Product and Technology Officer,LEAPS by Analyttica,,,,From Proof of Concept to Production: Practical Strategies for Implementing Domain-Specific LLMs,"Unlock the power of Large Language Models! I'll share insights on fine-tuning vs. Retrieval-Augmented Generation (RAG), reveal best practices, and discuss key lessons from real-world use cases. Learn how to take models like LLaMA 2 and GPT-4 from POC to production for real impact.",https://www.linkedin.com/in/chaitanya-pathak-cap/,,,,Chaitanya Pathak - Conf42 Prompt Engineering 2024.pdf,Chaitanya Pathak_prompt.png,https://youtu.be/0Ou_92y8ESE,"largemodels,proof,production",
No,llms,Yusheng Zheng,Founder,eunomia-bpf,,,,Can LLMs Understand the Linux Kernel? An LLM-Powered Approach to Understanding Large Codebases,"Feel lost in massive codebases like the kernel? RAG and fine-tuning fall short on some questions. Since development is a social event, what if we could survey every developer about each commit? With Code-Survey, we treat AI as survey participants, turning unstructured data into actionable insights.",https://www.linkedin.com/in/yunwei37/,@yunwei37,,,Yusheng Zheng - Conf42 Prompt Engineering 2024.pdf,Yusheng Zheng_prompt.png,https://youtu.be/mW0c_3KRAoQ,"linux,llm,codebases",
No,llms,Vladimir Pesterev,Rust Developer,,,,,Turning AI into API: Extracting Structured Data from Images with OCR and LLM,"Discover how combining OCR with LLMs can transform unstructured image data into structured, usable formats. This talk demonstrates building AI pipelines to automate data extraction, improve workflows, and enhance decision-making, turning visual information into business-ready insights.",https://www.linkedin.com/in/pesterev,,,,Vladimir Pesterev - Conf42 Prompt Engineering 2024.pdf,Vladimir Pesterev_prompt.png,https://youtu.be/E2xqClEKbdk,"ocr,llm,data",
No,ml,Kirill Mozheykin,Private Broker/Ex-CPO,Kalinka Group,,,,Meta-Search in Real Estate: Streamlining Property Search Across Multiple Platforms with Machine Learning,"Discover how a meta-search platform, enhanced with machine learning, consolidates real estate listings from multiple sources into a single, accurate feed. It eliminates duplicate entries, personalizes searches, and provides full market visibility for consumers and businesses alike.",https://www.linkedin.com/in/kirill-mozheykin-14abb975/,,,,Kirill Mozheykin - Conf42 Prompt Engineering 2024.pdf,Kirill Mozheykin_prompt.png,https://youtu.be/Kyrcuzm7zQw,"metasearch,realestate,property",
No,ml,Pavel Zapolskii,Senior Quantitative Researcher,Exness,,,,Leveraging Machine Learning to Create a Reliable Anti-Fraud System,"For FinTech companies with high turnover, fraud and abusive customer behavior are common challenges that degrade product quality or exploit vulnerabilities. I propose a framework with key strategies that achieve 80% success with just 20% effort, effectively combating unwanted user actions.",https://www.linkedin.com/in/pavel-zapolskii/,,,,Pavel Zapolskii - Conf42 Prompt Engineering 2024.pdf,Pavel Zapolskii_prompt.png,https://youtu.be/XbwDFsVD7go,"machinelearning,antifraud,systems",
No,ml,Sabarinath Viji Selvam,Product Management,daily.dev,,,,AI-Powered Digital Product Management: The Smart Shortcut from Idea to Market-Ready Solution,"AI is turning product management upside down. Imagine using AI to draft PRDs, create mockups, and run surveys in a fraction of the time, while machine learning predicts user behavior. I’ll show you how AI helps product teams move faster, launch smarter, and create personalized user experiences.",https://www.linkedin.com/in/sabarinath-viji-selvam-52263940/?originalSubdomain=uk,,,,Sabarinath Viji Selvam - Conf42 Prompt Engineering 2024.pdf,Sabarinath Viji Selvam_prompt.png,https://youtu.be/l7m9cLt5v2w,"productmanagement,ai,solutions",
No,ml,Olanrewaju Oyedele,Senior Digital Product Owner,Codeweavers,,,,AI-Powered Personalization: Crafting Hyper-Relevant User Experiences,"In this talk, I’ll share how I’ve used AI to create personalized, real-time user experiences. I’ll cover key techniques, challenges, and how AI helps tailor seamless, relevant interactions that boost engagement and loyalty.",https://www.linkedin.com/in/olanrewaju-oyedele/,,,,Olanrewaju Oyedele - Conf42 Prompt Engineering 2024.pdf,Olanrewaju Oyedele_prompt.png,https://youtu.be/IVEeLrklGL0,"personalization,ai,userexperience",
No,prompting,Jorrik Klijnsma,Senior Front-end Engineer,Sopra Steria,,,,A Large Language Model Took Me on Vacation,"Discover how AI vacation planning unlocks advanced prompting techniques for coding and problem-solving. Learn to master context, explore ""Indirect Conversation,"" and elevate your AI interactions for smarter web applications and seamless user experiences.",https://www.linkedin.com/in/jorrik-klijnsma/,@Jorrik_Klijnsma,,,Jorrik Klijnsma - Conf42 Prompt Engineering 2024.pdf,Jorrik Klijnsma_prompt.png,https://youtu.be/1gzfEGBO5yY,"models,vacation,ai",
No,prompting,Dan Cleary,Co-founder,PromptHub,,,,Prompt Engineering Simplified,"Everything is going well until a prompt that usually works suddenly goes off the rails. Sound familiar? Prompts can be tricky, and models are non-deterministic, but with a few prompt engineering basics, you can regain control, improve consistency, and achieve more reliable outputs with AI.",https://www.linkedin.com/in/dan-cleary-06b754123/,,,,Dan Cleary - Conf42 Prompt Engineering 2024.pdf,Dan Cleary_prompt.png,https://youtu.be/g84JA7Czshs,"promptengineering,ai,simplified",
No,prompting,Harpreet Singh,"Director, Sales Analytics & Operations",Gilead Sciences,,,,Enhancing Drug Launch Success Through Prompt-Driven Sales Data Analytics in the Pharmaceutical Industry,"Unlock the power of prompt-driven sales data analytics to revolutionize drug launches in the pharmaceutical industry! Learn how precise prompts can predict market demand, boost prescription rates by 30%, and drive real-time agility.",https://www.linkedin.com/in/harpreetsingh-hs/,,,,Harpreet Singh - Conf42 Prompt Engineering 2024.pdf,Harpreet Singh_prompt.png,https://youtu.be/RFTaKTEH9g4,"druglaunch,promotions,pharmaceutical",
No,prompting,Maxim Salnikov,"Digital and App Innovation Business Lead, Western Europe",Microsoft,,,,"Prompt Engineering: An Art, a Science, or Your Next Job Title?","I will introduce prompt engineering as an emerging discipline with its own methodologies, tools, and best practices. Expect lots of examples that will help you write ideal prompts for all occasions.",https://www.linkedin.com/in/webmax/,webmaxru,,,Maxim Salnikov - Conf42 Prompt Engineering 2024.pdf,Maxim Salnikov_prompt.png,https://youtu.be/AtaSBySKKH4,"promptengineering,ai,job",
No,prompting,Nagarjuna Malladi,Principal Software Engineer SRE,Oracle,,,,Harnessing AI-Driven Prompts for Enhanced System Reliability: A Site Reliability Engineering (SRE) Perspective,"Unlock the power of AI-driven prompts in Site Reliability Engineering! Discover how cutting-edge AI and prompt engineering are transforming reliability, scalability, and performance. Dive into real-world strategies and tools that will revolutionize how you build resilient, high-performing systems!",https://www.linkedin.com/in/nag-malladi/,,,,Nagarjuna Malladi - Conf42 Prompt Engineering 2024.pdf,Nagarjuna Malladi_prompt.png,https://youtu.be/WYnNhyrRxUU,"reliability,engineering,promptengineering",
No,prompting,Piotr Zaniewski,Head of Engineering Enablement,Loft Labs,,,,From Prompts to Automation: GPTScript and Fabric,"Unlock the power of GPTScript—turn your prompts into full-fledged automation! From running CLI commands to managing APIs, GPTScript lets you control your workflows using plain language. Join my talk to see how this game-changing tool makes complex tasks effortless.",https://www.linkedin.com/in/piotr-zaniewski/,@Piotr1215,,,,Piotr Zaniewski_prompt.png,https://youtu.be/_52VVf9ZBMA,"gptscript,automation,fabric",
No,security,SreenivasaRao Jagarlamudi,Software Engineer,JPMorgan Chase & Co,,,,"Optimizing AI Workflows with Kafka, Secure Proxies, and Modern Architectures in Prompt Engineering","Unlock the full potential of prompt engineering with real-time AI workflows powered by Apache Kafka! Discover how to process millions of prompts per second, ensure top-tier security with zero-trust architecture, and optimize your AI pipelines.",https://www.linkedin.com/in/sreenivasarao-jagarlamudi-62083b91/,,,,SreenivasaRao Jagarlamudi - Conf42 Prompt Engineering 2024.pdf,SreenivasaRao Jagarlamudi_prompt.png,https://youtu.be/zYndNpm5558,"ai,workflows,kafka",
No,security,Pavan Vovveti,,Staffordshire University,,,,A Framework for Securing IoT Integrations with Third-Party Services Across Critical Sectors,"The exponential growth of the Internet of Things (IoT) ecosystem, which saw 3.4 billion cellular IoT connections in 2023, has enabled seamless integration between IoT applications and third-party services across industries such as smart cities, healthcare, and automotive. This integration has delivered significant functional and efficiency benefits but also introduced critical security challenges. Our framework addresses these challenges, particularly focusing on secure authentication, authorization, and communication to protect sensitive data across its lifecycle. For example, integrating third-party analytics in smart city applications has proven to reduce crime rates by up to 40% and optimize emergency response times by 35%, yet it necessitates robust security mechanisms to maintain data integrity. In healthcare, the use of IoT in patient monitoring can drastically improve chronic disease management but requires stringent API security and data privacy protocols.

We propose a comprehensive model emphasizing multi-factor authentication, token-based systems like JSON Web Tokens (JWT), and end-to-end encryption using AES-256. Case studies, such as the SmartSantander project, demonstrate our model’s effectiveness, highlighting a 20% reduction in urban air pollution and a 25% decrease in parking-related traffic congestion. Additionally, we explore emerging trends like 5G-driven connectivity and edge intelligence, which are projected to process 75% of enterprise-generated data locally by 2025, enhancing real-time decision-making and data privacy.

Our approach balances the drive for innovation with rigorous security measures, offering best practices for organizations seeking to leverage third-party integrations while ensuring data privacy and protection. This work provides a valuable roadmap for IoT stakeholders, emphasizing the ongoing need for adaptive, resilient security strategies to safeguard evolving IoT ecosystems.",,,,,Pavan Vovveti - Conf42 Prompt Engineering 2024.pdf,Pavan Vovveti_prompt.png,https://youtu.be/guLpm9FNNHU,"securing,iot,integrations",
No,testing,Tomas Fernandez,Technical Writer,Semaphore,,,,Testing LLM-Powered Applications,"LLMs, large language models, are one of the most impressive pieces of tech we've had in a long time. But from a developer's viewpoint, LLMs are kind of a nightmare to test, aren't they? In this talk, I adapt traditional testing methodologies like TDD and BDD to the realm of LLM-powered applications.",https://www.linkedin.com/in/pablo-tomas-fernandez-b6077514/,@TomFernBlog,,,Tomas Fernandez - Conf42 Prompt Engineering 2024.pdf,Tomas Fernandez_prompt.png,https://youtu.be/pfOYLX1XXvo,"llm,testing,applications",
No,testing,Ludovico Besana,Senior Test Engineer,Nearform,,,,Prompt Engineering for Test Automation: Enhancing AI-Driven Quality Assurance,"Discover how prompt engineering can revolutionize test automation by improving the accuracy, speed, and reliability of AI-driven quality assurance in modern software development pipelines.",https://www.linkedin.com/in/ludovicobesana/,@ludovicobesana,,,Ludovico Besana - Conf42 Prompt Engineering 2024.pdf,Ludovico Besana_prompt.png,https://youtu.be/dZIKsjfEFUQ,"promptengineering,automation,quality",
